text,title,label,type
"ouches does appear, There is nor flying hence nor tarrying here. I 'gin to be aweary of the sun And wish the estate",THE TRAGEDY OF MACBETH,1,train
"this always, that a man is never undone till he be hang'd, nor never welcome to a place till some certain shot be paid, and",THE TWO GENTLEMEN OF VERONA,0,train
"Caesar, Metellus Cimber throws before thy seat An humble heart. Kneels. CAESAR. I",THE TRAGEDY OF JULIUS CAESAR,0,train
"reak! Edg. Look up, my lord. Kent. Vex not his ghost. O, let him pass! He hates him That would upon the rack of this to",THE TRAGEDY OF KING LEAR,1,train
Speak once again. SOOTHSAYER. Beware the ides of March. CAESAR. He is a dreamer; let us leave him. Pass.,THE TRAGEDY OF JULIUS CAESAR,0,train
"e of Grace We will perform in measure, time, and place. So thanks to all at once and to each one, Whom we invite to",THE TRAGEDY OF MACBETH,1,train
make thee blush! Be thou asham'd that I have took upon me Such an immodest raiment- if shame live In a disguise of l,THE TWO GENTLEMEN OF VERONA,0,train
"courtesy. Mer. That's as much as to say, such a case as yours constrains a man to bow in the hams. Rom. Meaning, to cur",THE TRAGEDY OF ROMEO AND JULIET,0,train
"And go the fools among. Prithee, nuncle, keep a schoolmaster that can teach thy fool to lie. I would fain lea",THE TRAGEDY OF KING LEAR,0,train
"? LAUNCE. Why, then will I tell thee- that thy master stays for thee at the Northgate. SPEED. For me? LAUNCE. For thee",THE TWO GENTLEMEN OF VERONA,0,train
"sign; end motion here, And thou and Romeo press one heavy bier! Nurse. O Tybalt, Tybalt, the best friend I had! O cour",THE TRAGEDY OF ROMEO AND JULIET,1,train
"a fool that will endanger His body for a girl that loves him not. I claim her not, and therefore she is thine. DUKE. T",THE TWO GENTLEMEN OF VERONA,0,train
"ight thee. I beseech thee, youth, But not another sin upon my head By urging me to fury. O, be gone! By heaven, I lo",THE TRAGEDY OF ROMEO AND JULIET,0,train
"the business. Let me, if not by birth, have lands by wit; All with me's meet that I can fashion fit. Exit. Scene",THE TRAGEDY OF KING LEAR,1,train
"Nurse. O woe? O woful, woful, woful day! Most lamentable day, most woful day That ever ever I did yet behold! O day",THE TRAGEDY OF ROMEO AND JULIET,1,train
"ade of this? CLOWN. I know not where he lodges, and for me to devise a lodging, and say he lies here or he lies there, wer",THE TRAGEDY OF OTHELLO MOOR OF VENICE,1,train
"ur Stand ay accursed in the calendar! Come in, without there! Enter Lennox. LENNOX. What's your",THE TRAGEDY OF MACBETH,1,train
fortune as Cassio does? A knave very voluble; no further conscionable than in putting on the mere form of civil and humane,THE TRAGEDY OF OTHELLO MOOR OF VENICE,1,train
"ult, let my old life Be sacrific'd, some hour before his time, Unto the rigour of severest law. Prince. We still have",THE TRAGEDY OF ROMEO AND JULIET,0,train
"Do mock their charge with snores. I have drugg'd their possets That death and nature do contend about them, Whether th",THE TRAGEDY OF MACBETH,0,train
"DEMONA. Talk you of killing? OTHELLO. Ay, I do. DESDEMONA. Then heaven have mercy on me! OTHELLO. Amen, with all my heart!",THE TRAGEDY OF OTHELLO MOOR OF VENICE,1,train
"a, and Attendants. Enter Iago. CASSIO. Welcome, Iago; we must to the watch. IAGO. Not this ho",THE TRAGEDY OF OTHELLO MOOR OF VENICE,1,train
"Enter Othello and Iago, at a distance. EMILIA. Madam, here comes my lord. CASSIO. Madam, I'll take my leave. DESDEMON",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"I am a fool, thou art nothing. [To Goneril] Yes, forsooth, I will hold my tongue. So your face bids me, though you sa",THE TRAGEDY OF KING LEAR,1,train
"W. Fellows, stand fast; I see a passenger. SECOND OUTLAW. If there be ten, shrink not, but down with 'em. E",THE TWO GENTLEMEN OF VERONA,1,train
"t with a rearward following Tybalt's death, 'Romeo is banished'- to speak that word Is father, mother, Tybalt, Romeo, Ju",THE TRAGEDY OF ROMEO AND JULIET,0,train
esdemona- DESDEMONA. My lord? OTHELLO. Get you to bed on the instant; I will be returned forthwith. Dismiss your attenda,THE TRAGEDY OF OTHELLO MOOR OF VENICE,1,train
"If the gentlewoman that attends the general's wife be stirring, tell her there's one Cassio entreats her a little favor",THE TRAGEDY OF OTHELLO MOOR OF VENICE,1,train
"e Fool] And thou, his yokefellow of equity, Bench by his side. [To Kent] You are o' th' commission, Sit you too. Edg",THE TRAGEDY OF KING LEAR,0,train
"to my chamber, ho! Afore me, It is so very very late That we may call it early by-and-by. Good night.",THE TRAGEDY OF ROMEO AND JULIET,1,train
"live and work To match thy goodness? My life will be too short And every measure fail me. Kent. To be acknowledg'd,",THE TRAGEDY OF KING LEAR,1,train
"COMMONER. Truly, Sir, all that I live by is with the awl; I meddle with no tradesman's matters, nor women's matters, but wi",THE TRAGEDY OF JULIUS CAESAR,1,train
"l make thee think thy swan a crow. Rom. When the devout religion of mine eye Maintains such falsehood, then turn tears to",THE TRAGEDY OF ROMEO AND JULIET,1,train
"it is done, to see. Exit. DUNCAN. True, worthy Banquo! He is full so valiant, And in his commendations I am fed;",THE TRAGEDY OF MACBETH,1,train
D. 'Item: She hath many nameless virtues.' LAUNCE. That's as much as to say 'bastard virtues'; that indeed know not their,THE TWO GENTLEMEN OF VERONA,0,train
"y the marks of sovereignty, Knowledge, and reason, I should be false persuaded I had daughters. Fool. Which they wil",THE TRAGEDY OF KING LEAR,1,train
"That she do give her sorrow so much sway, And in his wisdom hastes our marriage To stop the inundation of her tears,",THE TRAGEDY OF ROMEO AND JULIET,0,train
"But she is dead. JULIA. [Aside] 'Twere false, if I should speak it; For I am sure she is not buried. SILVIA. Say th",THE TWO GENTLEMEN OF VERONA,0,train
"vile offences, It will come, Humanity must perforce prey on itself, Like monsters of the deep. Gon. Milk-liver",THE TRAGEDY OF KING LEAR,1,train
"ight on the man! Come hither, gentle mistress. Do you perceive in all this noble company Where most you owe obedience?",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"reson, glass-gazing, superserviceable, finical rogue; one-trunk-inheriting slave; one that wouldst be a bawd in way of",THE TRAGEDY OF KING LEAR,0,train
"head A pack of sorrows which would press you down, Being unprevented, to your timeless grave. DUKE. Proteus, I thank",THE TWO GENTLEMEN OF VERONA,0,train
"in a notebook, learn'd and conn'd by rote, To cast into my teeth. O, I could weep My spirit from mine eyes! There is my",THE TRAGEDY OF JULIUS CAESAR,0,train
"k This hideous rashness. Answer my life my judgment, Thy youngest daughter does not love thee least, Nor are thos",THE TRAGEDY OF KING LEAR,1,train
"e graves. Men at some time are masters of their fates: The fault, dear Brutus, is not in our stars, But in ourselves",THE TRAGEDY OF JULIUS CAESAR,0,train
"ng] Ay. PROTEUS. Nod- ay. Why, that's 'noddy.' SPEED. You mistook, sir; I say she did nod; and you ask me if she did no",THE TWO GENTLEMEN OF VERONA,1,train
"use affairs would draw her thence, Which ever as she could with haste dispatch, She'ld come again, and with a greedy ear",THE TRAGEDY OF OTHELLO MOOR OF VENICE,1,train
"her. DUKE. This weak impress of love is as a figure Trenched in ice, which with an hour's heat Dissolves to water and",THE TWO GENTLEMEN OF VERONA,0,train
"tell. Lear. What canst tell, boy? Fool. She'll taste as like this as a crab does to a crab. Thou canst tell why one's",THE TRAGEDY OF KING LEAR,1,train
"EUS. Ay, if his enemy deliver it; Therefore it must with circumstance be spoken By one whom she esteemeth as his friend.",THE TWO GENTLEMEN OF VERONA,0,train
hings shall be well. Exeunt Desdemona and Emilia. Enter Rod,THE TRAGEDY OF OTHELLO MOOR OF VENICE,1,train
"t in the versal world. Doth not rosemary and Romeo begin both with a letter? Rom. Ay, nurse; what of that? Both with a",THE TRAGEDY OF ROMEO AND JULIET,0,train
"this let Caesar seat him sure; For we will shake him, or worse days endure. Exit. SCENE III. A street. Thunder",THE TRAGEDY OF JULIUS CAESAR,1,train
"He dies. Edg. I know thee well. A serviceable villain, As duteous to the vices of thy mist",THE TRAGEDY OF KING LEAR,0,train
"own blame; hath put himself from rest And must needs taste his folly. Reg. For his particular, I'll receive him gladly,",THE TRAGEDY OF KING LEAR,1,train
"aughter, nor shall ever see That face of hers again. Therefore be gone Without our grace, our love, our benison.",THE TRAGEDY OF KING LEAR,0,train
"ld one, that dare look on that Which might appal the devil. LADY MACBETH. O proper stuff! This is the very painting of",THE TRAGEDY OF MACBETH,0,train
urage to the sticking-place And we'll not fail. When Duncan is asleep- Whereto the rather shall his day's hard journey,THE TRAGEDY OF MACBETH,1,train
"e counterfeit fairly last night. Rom. Good morrow to you both. What counterfeit did I give you? Mer. The slip, sir, the",THE TRAGEDY OF ROMEO AND JULIET,1,train
"you do wrong your hand too much, Which mannerly devotion shows in this; For saints have hands that pilgrims' hands do t",THE TRAGEDY OF ROMEO AND JULIET,1,train
"ouse, one mutual happiness! Exeunt THE END",THE TWO GENTLEMEN OF VERONA,1,train
"bear it longer and not fall To quarrel with your great opposeless wills, My snuff and loathed part of nature should",THE TRAGEDY OF KING LEAR,0,train
"quivocator. [Knocking within.] Knock, knock, knock! Who's there? Faith, here's an English tailor come hither, for steali",THE TRAGEDY OF MACBETH,0,train
e death of Cassio to be undertook By Roderigo. OTHELLO. O villain! CASSIO. Most heathenish and most gross!,THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"ill you return at night. Goes Fleance with you? BANQUO. Ay, my good lord. Our time does call upon 's. MACBETH. I wish your h",THE TRAGEDY OF MACBETH,1,train
at is it that they do When they change us for others? Is it sport? I think it is. And doth affection breed it? I thi,THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
nd take thy stand. Retires. RODERIGO. I have no great devotion to the deed; And yet he hath given me satisfying reasons.,THE TRAGEDY OF OTHELLO MOOR OF VENICE,1,train
"found here; hence, with your little ones. To fright you thus, methinks I am too savage; To do worse to you were fell cru",THE TRAGEDY OF MACBETH,1,train
"e to ensue; That profit's yet to come 'tween me and you. Good night. Exeunt Othello, Desdemon",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"With all the cunning manner of our flight, Determin'd of- how I must climb her window, The ladder made of cords, and al",THE TWO GENTLEMEN OF VERONA,0,train
"nt love; And bring some covering for this naked soul, Who I'll entreat to lead me. Old Man. Alack, sir, he is mad!",THE TRAGEDY OF KING LEAR,1,train
"general doom! For who is living, if those two are gone? Nurse. Tybalt is gone, and Romeo banished; Romeo that kill'd",THE TRAGEDY OF ROMEO AND JULIET,1,train
shall be much in years Ere I again behold my Romeo! Rom. Farewell! I will omit no opportunity That may convey my g,THE TRAGEDY OF ROMEO AND JULIET,0,train
"ou from such watching now. Exeunt Lady and Nurse. Cap. A jealous hood, a jealous hoo",THE TRAGEDY OF ROMEO AND JULIET,0,train
"There's scarce a bush. Reg. O, sir, to wilful men The injuries that they themselves procure Must be their schoo",THE TRAGEDY OF KING LEAR,1,train
"Scene IV. The French camp. Enter, with Drum and Colours, Cordelia, Doctor, and Soldiers. Cor. Alack, 'tis he! Why, he was",THE TRAGEDY OF KING LEAR,0,train
"apons to the ground And hear the sentence of your moved prince. Three civil brawls, bred of an airy word By thee, ol",THE TRAGEDY OF ROMEO AND JULIET,0,train
"he still is at his instrument. Lucius, awake! LUCIUS. My lord? BRUTUS. Didst thou dream, Lucius, that thou so criedst ou",THE TRAGEDY OF JULIUS CAESAR,1,train
"ngry. DESDEMONA. I prithee, do so. Exit Iago. Something sure of sta",THE TRAGEDY OF OTHELLO MOOR OF VENICE,1,train
"Exeunt all but Antony. ANTONY. O, pardon me, thou bleeding piece of earth, That I am meek and gentle",THE TRAGEDY OF JULIUS CAESAR,1,train
"ll not yield, To kiss the ground before young Malcolm's feet, And to be baited with the rabble's curse. Though Birna",THE TRAGEDY OF MACBETH,1,train
t of ornament. They are but beggars that can count their worth; But my true love is grown to such excess cannot sum,THE TRAGEDY OF ROMEO AND JULIET,1,train
"confidence, he's not for Rhodes. FIRST OFFICER. Here is more news. Enter a Messenger. MESSENGER",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"ee, In thy just proof repeals and reconciles thee. What will hap more to-night, safe scape the King! Lurk, lurk.",THE TRAGEDY OF KING LEAR,0,train
"forget, Would better fit his chamber than this shadow. JULIA. Madam, please you peruse this letter. Pardon me, madam;",THE TWO GENTLEMEN OF VERONA,1,train
"ave little cause to say so. IAGO. Come on, come on. You are pictures out of doors, Bells in your parlors, wildcats in your",THE TRAGEDY OF OTHELLO MOOR OF VENICE,1,train
"hen, and where, and how We met, we woo'd, and made exchange of vow, I'll tell thee as we pass; but this I pray, That",THE TRAGEDY OF ROMEO AND JULIET,1,train
"ow their love. LUCETTA. O, they love least that let men know their love. JULIA. I would I knew his mind. LUCETTA. Peruse t",THE TWO GENTLEMEN OF VERONA,0,train
"more worthy than my own, To sound more sweetly in great Caesar's ear For the repealing of my banish'd brother? BRUTUS",THE TRAGEDY OF JULIUS CAESAR,1,train
m. They march about the stage. [Exeunt.] Scene V. Capulet's house. Servingmen come forth with na,THE TRAGEDY OF ROMEO AND JULIET,0,train
"satisfied! BRUTUS. Then follow me and give me audience, friends. Cassius, go you into the other street And part the nu",THE TRAGEDY OF JULIUS CAESAR,1,train
"PEED. How now, Signior Launce! What news with your mastership? LAUNCE. With my master's ship? Why, it is at sea. SPEED. Well",THE TWO GENTLEMEN OF VERONA,0,train
"k upon what hath chanced, and at more time, The interim having weigh'd it, let us speak Our free hearts each to other.",THE TRAGEDY OF MACBETH,0,train
"oughing in the street, because he hath wakened thy dog that hath lain asleep in the sun. Didst thou not fall out with a",THE TRAGEDY OF ROMEO AND JULIET,0,train
The dashing rocks thy seasick weary bark! Here's to my love! [Drinks.] O true apothecary! Thy drugs are quick. Thus wi,THE TRAGEDY OF ROMEO AND JULIET,0,train
"e is not come. Had she affections and warm youthful blood, She would be as swift in motion as a ball; My words would",THE TRAGEDY OF ROMEO AND JULIET,1,train
"Roderigo are borne off. Stay you, good gentlemen. Look you pale, mistress? Do you perceive the gastness of her eye?",THE TRAGEDY OF OTHELLO MOOR OF VENICE,1,train
"by a fool, Methinks, should not be chronicled for wise. PROTEUS. Yet writers say, as in the sweetest bud The eating c",THE TWO GENTLEMEN OF VERONA,1,train
"ife was gentle, and the elements So mix'd in him that Nature might stand up And say to all the world, ""This was a man!""",THE TRAGEDY OF JULIUS CAESAR,1,train
"ound. If none appear to prove upon thy person Thy heinous, manifest, and many treasons, There is my pledge [throw",THE TRAGEDY OF KING LEAR,0,train
", thanks; Thou hast harp'd my fear aright. But one word more- FIRST WITCH. He will not be commanded. Here's another, M",THE TRAGEDY OF MACBETH,0,train
"n? OCTAVIUS. Not that we love words better, as you do. BRUTUS. Good words are better than bad strokes, Octavius. ANTONY. I",THE TRAGEDY OF JULIUS CAESAR,0,train
n the bier Thou shalt be borne to that same ancient vault Where all the kindred of the Capulets lie. In the mean tim,THE TRAGEDY OF ROMEO AND JULIET,0,train
"old to me, yourself, your half, Why you are heavy and what men tonight Have had resort to you; for here have been So",THE TRAGEDY OF JULIUS CAESAR,0,train
"member. When Caesar says ""Do this,"" it is perform'd. CAESAR. Set on, and leave no ceremony out. Flourish. SOOT",THE TRAGEDY OF JULIUS CAESAR,1,train
"] We see the ground whereon these woes do lie, But the true ground of all these piteous woes We cannot without circu",THE TRAGEDY OF ROMEO AND JULIET,0,train
"f Silvia be not seen? What joy is joy, if Silvia be not by? Unless it be to think that she is by, And feed upon the",THE TWO GENTLEMEN OF VERONA,0,train
me will not allow the compliment That very manners urges. Kent. I am come To bid my king and master aye good night.,THE TRAGEDY OF KING LEAR,1,train
"the lie thou speak'st. They fight, and young Seward is slain. MACBETH. Thou wast born of woman.",THE TRAGEDY OF MACBETH,1,train
"u been? Edg. A servingman, proud in heart and mind; that curl'd my hair, wore gloves in my cap; serv'd the lust of my mis",THE TRAGEDY OF KING LEAR,0,train
"ca; this, Cinna; and this, Metellus Cimber. BRUTUS. They are all welcome. What watchful cares do interpose themselves",THE TRAGEDY OF JULIUS CAESAR,1,train
"These fourscore years. Glou. Away, get thee away! Good friend, be gone. Thy comforts can do me no good at all; Thee",THE TRAGEDY OF KING LEAR,1,train
"rs) of the house of Capulet. Samp. Gregory, on my word, we'll not carry coals. Greg. No, for then we should be colliers.",THE TRAGEDY OF ROMEO AND JULIET,1,train
"as many mouths as Hydra, such an answer would stop them all. To be now a sensible man, by and by a fool, and presently a",THE TRAGEDY OF OTHELLO MOOR OF VENICE,1,train
"ged looks; Be bright and jovial among your guests tonight. MACBETH. So shall I, love, and so, I pray, be you. Let your",THE TRAGEDY OF MACBETH,1,train
"idam, The pretty wretch left crying, and said 'Ay.' To see now how a jest shall come about! I warrant, an I should l",THE TRAGEDY OF ROMEO AND JULIET,0,train
"eak parrot? and squabble? swagger? swear? and discourse fustian with one's own shadow? O thou invisible spirit of wine,",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"oody thoughts, with violent pace, Shall ne'er look back, ne'er ebb to humble love, Till that a capable and wide revenge",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"tell. Lear. What canst tell, boy? Fool. She'll taste as like this as a crab does to a crab. Thou canst tell why one's",THE TRAGEDY OF KING LEAR,0,train
"Re-enter Ghost. MACBETH. Avaunt, and quit my sight! Let the earth hide thee! Thy bones are marrowless, thy bloo",THE TRAGEDY OF MACBETH,0,train
"third time; he put it the third time by; and still as he refused it, the rabblement hooted and clapped their chopped hands",THE TRAGEDY OF JULIUS CAESAR,0,train
". Go, vanish into air, away! Exeunt Musicians. CASSIO. Dost thou hear, my honest friend? CLOWN. No,",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"NA. Faith, that's with watching; 'twill away again. Let me but bind it hard, within this hour It will be well. OTHELLO",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"[Draws.] Rom. Gentle Mercutio, put thy rapier up. Mer. Come, sir, your passado!",THE TRAGEDY OF ROMEO AND JULIET,1,train
"canst not pass to Mantua, Where thou shalt live till we can find a time To blaze your marriage, reconcile your friends,",THE TRAGEDY OF ROMEO AND JULIET,1,train
"find time, Cassius, I shall find time. Come therefore, and to Thasos send his body; His funerals shall not be in our cam",THE TRAGEDY OF JULIUS CAESAR,0,train
Exeunt. Scene IV. A street. Enter Benvolio and Mercutio. Mer. Where the devil should this Romeo be? C,THE TRAGEDY OF ROMEO AND JULIET,0,train
"aving no witness to confirm my speech. Enter Lady Macbeth with a taper. Lo you, here she comes! This i",THE TRAGEDY OF MACBETH,1,train
e text is foolish. Alb. Wisdom and goodness to the vile seem vile; Filths savour but themselves. What have you done?,THE TRAGEDY OF KING LEAR,0,train
"antio, ho! IAGO. Awake! What, ho, Brabantio! Thieves! Thieves! Thieves! Look to your house, your daughter, and your bags!",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"Sliver'd in the moon's eclipse, Nose of Turk and Tartar's lips, Finger of birth-strangled babe Ditch-deliver'd by a",THE TRAGEDY OF MACBETH,1,train
"inue our graces towards him. By your leave, hostess. Exeunt. SCENE VII Macbeth's castle. H",THE TRAGEDY OF MACBETH,0,train
"But here, upon this bank and shoal of time, We'ld jump the life to come. But in these cases We still have judgement he",THE TRAGEDY OF MACBETH,0,train
"one, one poor and loving child, But one thing to rejoice and solace in, And cruel Death hath catch'd it from my sight!",THE TRAGEDY OF ROMEO AND JULIET,1,train
"d tonight. Let's teach ourselves that honorable stop, Not to outsport discretion. CASSIO. Iago hath direction what to",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"Shout.] And, hark! They shout for joy. CASSIUS. Come down; behold no more. O, coward that I am, to live so long, To se",THE TRAGEDY OF JULIUS CAESAR,1,train
"lieutenant. CASSIO. Ay, but, by your leave, not before me; the lieutenant is to be saved before the ancient. Let's have n",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"pinion which is worthiest love? LUCETTA. Please you, repeat their names; I'll show my mind According to my shallow simple",THE TWO GENTLEMEN OF VERONA,1,train
"thee for thine honest care, Which to requite, command me while I live. This love of theirs myself have often seen, H",THE TWO GENTLEMEN OF VERONA,0,train
ite. [Knocking within.] I hear knocking At the south entry. Retire we to our chamber. A little water clears us of this d,THE TRAGEDY OF MACBETH,1,train
"ntates, And here he means to spend his time awhile. I think 'tis no unwelcome news to you. VALENTINE. Should I have wi",THE TWO GENTLEMEN OF VERONA,1,train
Lear. Now all the plagues that in the pendulous air Hang fated o'er men's faults light on thy daughters! Kent. He hath n,THE TRAGEDY OF KING LEAR,1,train
"ead these men about the streets? SECOND COMMONER. Truly, sir, to wear out their shoes to get myself into more work. But in",THE TRAGEDY OF JULIUS CAESAR,0,train
"fluence Foster'd, illumin'd, cherish'd, kept alive. I fly not death, to fly his deadly doom: Tarry I here, I but att",THE TWO GENTLEMEN OF VERONA,1,train
"or, by the pow'r that made me, I tell you all her wealth. [To France] For you, great King, I would not from your love",THE TRAGEDY OF KING LEAR,1,train
"quaintance; but I find none. IAGO. Well, go to, very well. RODERIGO. Very well! go to! I cannot go to, man; nor 'tis not ver",THE TRAGEDY OF OTHELLO MOOR OF VENICE,1,train
"it by running. Sa, sa, sa, sa! Exit running. [Attendants follow.] Gent. A sight most pitif",THE TRAGEDY OF KING LEAR,0,train
"sides her walking and other actual performances, what, at any time, have you heard her say? GENTLEWOMAN. That, sir, which",THE TRAGEDY OF MACBETH,1,train
preordinance and first decree Into the law of children. Be not fond To think that Caesar bears such rebel blood That,THE TRAGEDY OF JULIUS CAESAR,0,train
"yed in office. Thou rascal beadle, hold thy bloody hand! Why dost thou lash that whore? Strip thine own back. Tho",THE TRAGEDY OF KING LEAR,0,train
"e at you with my wit! I will dry-beat you with an iron wit, and put up my iron dagger. Answer me like men. 'When",THE TRAGEDY OF ROMEO AND JULIET,1,train
"side] And yet I must.- Bless thy sweet eyes, they bleed. Glou. Know'st thou the way to Dover? Edg. Both stile and gate, hors",THE TRAGEDY OF KING LEAR,0,train
"ghter'd him. Jul. What villain, madam? Lady. That same villain Romeo. Jul. [aside] Villain and he be many miles asunder.-",THE TRAGEDY OF ROMEO AND JULIET,0,train
"fasted, it was presently after dinner; when you look'd sadly, it was for want of money. And now you are metamorphis'd wi",THE TWO GENTLEMEN OF VERONA,0,train
"r That sets us all at odds. I'll not endure it. His knights grow riotous, and himself upbraids us On every trifle",THE TRAGEDY OF KING LEAR,0,train
"e office I do hold of you, Not only take away, but let your sentence Even fall upon my life. DUKE.",THE TRAGEDY OF OTHELLO MOOR OF VENICE,1,train
"rue fear, would well become A woman's story at a winter's fire, Authorized by her grandam. Shame itself! Why do you",THE TRAGEDY OF MACBETH,0,train
"t, and think thou art not. I'll have some proof. Her name, that was as fresh As Dian's visage, is now begrimed and black",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
Fool. Thy asses are gone about 'em. The reason why the seven stars are no moe than seven is a pretty reason. Lear. Becaus,THE TRAGEDY OF KING LEAR,1,train
"esdemona is directly in love with him. RODERIGO. With him? Why, 'tis not possible. IAGO. Lay thy finger thus, and let thy so",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"it and to give satiety a fresh appetite, loveliness in favor, sympathy in years, manners, and beauties- all which the Mo",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"Degenerate bastard, I'll not trouble thee; Yet have I left a daughter. Gon. You strike my people, and your disorder",THE TRAGEDY OF KING LEAR,1,train
ius is A wretched creature and must bend his body If Caesar carelessly but nod on him. He had a fever when he was in,THE TRAGEDY OF JULIUS CAESAR,1,train
"Enter OUTLAWS, with DUKE and THURIO OUTLAW. A prize, a prize, a prize! VALENTINE. Forbear, forbear, I say; it is",THE TWO GENTLEMEN OF VERONA,1,train
"ow words. The grief that does not speak Whispers the o'erfraught heart, and bids it break. MACDUFF. My children too? ROS",THE TRAGEDY OF MACBETH,0,train
"ng she begs A little to disquantity your train, And the remainder that shall still depend To be such men as may b",THE TRAGEDY OF KING LEAR,0,train
"to his good wit, Which gives men stomach to digest his words With better appetite. BRUTUS. And so it is. For this tim",THE TRAGEDY OF JULIUS CAESAR,0,train
"I. PROTEUS. Nor I. DUKE. Saw you my daughter? PROTEUS. Neither. DUKE. Why then, She's fled unto that peasant Valenti",THE TWO GENTLEMEN OF VERONA,1,train
"other?""' Nurse. O God's Lady dear! Are you so hot? Marry come up, I trow. Is this the poultice for my aching bones?",THE TRAGEDY OF ROMEO AND JULIET,0,train
ies that I needs must use; And then I'll presently attend you. VALENTINE. Will you make haste? PROTEUS. I will.,THE TWO GENTLEMEN OF VERONA,1,train
"nk for you. CASSIO. I have drunk but one cup tonight, and that was craftily qualified too, and behold what innovation it m",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"lady I claim the promise for her heavenly picture. Your message done, hie home unto my chamber, Where thou shalt fin",THE TWO GENTLEMEN OF VERONA,0,train
". I am peppered, I warrant, for this world. A plague o' both your houses! Zounds, a dog, a rat, a mouse, a cat, to scrat",THE TRAGEDY OF ROMEO AND JULIET,1,train
"th awl. I am indeed, sir, a surgeon to old shoes; when they are in great danger, I recover them. As proper men as ever t",THE TRAGEDY OF JULIUS CAESAR,1,train
"e of Cawdor. If good, why do I yield to that suggestion Whose horrid image doth unfix my hair And make my seated hea",THE TRAGEDY OF MACBETH,1,train
"ly, That wouldst thou holily; wouldst not play false, And yet wouldst wrongly win. Thou'ldst have, great Glamis, Tha",THE TRAGEDY OF MACBETH,0,train
"Jul. Nurse? Nurse. Your lady mother is coming to your chamber. The day is broke; be wary, look about. Jul. Then, window",THE TRAGEDY OF ROMEO AND JULIET,1,train
your spirits and put a tongue In every wound of Caesar that should move The stones of Rome to rise and mutiny. ALL. We,THE TRAGEDY OF JULIUS CAESAR,0,train
"er, sir, the castle. Exeunt. Alarum. SCENE VIII. Another part of the field.",THE TRAGEDY OF MACBETH,1,train
"ession for a tender thing. Rom. Is love a tender thing? It is too rough, Too rude, too boist'rous, and it pricks like thor",THE TRAGEDY OF ROMEO AND JULIET,0,train
"re? How do you, man? The music likes you not. JULIA. You mistake; the musician likes me not. HOST. Why, my pretty youth?",THE TWO GENTLEMEN OF VERONA,1,train
"ame's cursed hand Murder'd her kinsman. O, tell me, friar, tell me, In what vile part of this anatomy Doth my name l",THE TRAGEDY OF ROMEO AND JULIET,0,train
"CASSIO. I have well approved it, sir. I drunk! IAGO. You or any man living may be drunk at some time, man. I'll tell you w",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"Nurse. Now God in heaven bless thee! Hark you, sir. Rom. What say'st thou, my dear nurse? Nurse. Is your man secret? Did you",THE TRAGEDY OF ROMEO AND JULIET,0,train
"ave and my dear hap to tell. Exit Scene III. Friar Laurence's cell. Enter Friar, [Laurence] alone, with a basket. Friar",THE TRAGEDY OF ROMEO AND JULIET,0,train
"e our course; there's money for your pains. I pray you, turn the key, and keep our counsel. Exit. EMILIA. Alas",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"k how I have been forsworn In breaking faith with Julia whom I lov'd; And notwithstanding all her sudden quips, The",THE TWO GENTLEMEN OF VERONA,1,train
"use; if not, thou art an Hebrew, a Jew, and not worth the name of a Christian. SPEED. Why? LAUNCE. Because thou hast not",THE TWO GENTLEMEN OF VERONA,1,train
e not the altitude Which thou hast perpendicularly fell. Thy life is a miracle. Speak yet again. Glou. But have I fa,THE TRAGEDY OF KING LEAR,1,train
"se today may thrive. CASSIUS. What enterprise, Popilius? POPILIUS. Fare you well.",THE TRAGEDY OF JULIUS CAESAR,1,train
an eye she has! Methinks it sounds a parley to provocation. CASSIO. An inviting eye; and yet methinks right modest. IAGO,THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
has forgot her love: You dote on her that cares not for your love. 'Tis pity love should be so contrary; And thinki,THE TWO GENTLEMEN OF VERONA,1,train
"the gibes, and notable scorns, That dwell in every region of his face; For I will make him tell the tale anew, Where",THE TRAGEDY OF OTHELLO MOOR OF VENICE,1,train
