text,title,label,type
"we should, with joy, pleasance, revel, and applause, transform ourselves into beasts! IAGO. Why, but you are now well",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
hael S. Hart <hart@pobox.com> hart@pobox.com forwards to hart@prairienet.org and archive.org if your mail bounces from archive.o,Sir Thomas More by Shakespeare,1,train
"BRUTUS. Peace then, no words. CLITUS. I'll rather kill myself. BRUTUS. Hark thee, Dardanius. Whisp",THE TRAGEDY OF JULIUS CAESAR,0,train
"[Nurse] calls within. Anon, good nurse! Sweet Montague, be true. Stay but a little, I will come again.",THE TRAGEDY OF ROMEO AND JULIET,0,train
"I hither. Good gentle youth, tempt not a desp'rate man. Fly hence and leave me. Think upon these gone; Let them affr",THE TRAGEDY OF ROMEO AND JULIET,0,train
"e Poultry. RAVEN. I think so: how could you find it? for you know, it stands behind the houses. DOGSON. Mass, that's true; th",The Puritaine Widdow by Shakespeare,1,train
"death a Devill. THESEUS. What may be done? for now I feele compassion. PERITHOUS. Let it not fall agen, Sir. THESEUS. Say",The Two Noble Kinsmen by Shakespeare,1,train
"we miss. Would he were here! To all and him we thirst, And all to all. LORDS. Our duties and the pledge.",THE TRAGEDY OF MACBETH,0,train
"it And make it but a shadow, as I am. SILVIA. I am very loath to be your idol, sir; But since your falsehood shall be",THE TWO GENTLEMEN OF VERONA,0,train
And I likewise will visit thee with mine. PROTEUS. All happiness bechance to thee in Milan! VALENTINE. As much to you at ho,THE TWO GENTLEMEN OF VERONA,0,train
"sea of melting pearl, which some call tears; Those at her father's churlish feet she tender'd; With them, upon her knee",THE TWO GENTLEMEN OF VERONA,0,train
". Your napkin is too little; He puts the handkerchief from him, and she drops it. Let it alone. Come,",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"And therefore, captain crust, We will continually cry, Except you seek a remedy Our houses to reedify Whi",Locrine Mucedorus by Shakespeare,1,train
"RPOSE. Some states do not allow disclaimers of implied warranties or the exclusion or limitation of consequential damages, so t",Locrine Mucedorus by Shakespeare,1,train
"woo for him, but yet so coldly As, heaven it knows, I would not have him speed. Enter SILVIA, attende",THE TWO GENTLEMEN OF VERONA,0,train
"and impertinency mix'd! Reason, in madness! Lear. If thou wilt weep my fortunes, take my eyes. I know thee well eno",THE TRAGEDY OF KING LEAR,0,train
"I know thou'rt full of love and honesty And weigh'st thy words before thou givest them breath, Therefore these stops of",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
em deck'd with ceremonies. MARULLUS. May we do so? You know it is the feast of Lupercal. FLAVIUS. It is no matter; let n,THE TRAGEDY OF JULIUS CAESAR,0,train
"e. OLIVER. How now, master Strumbo? hath my daughter taught you a new lesson? STRUMBO. Aye, but hear you, goodman Oliver; it w",Locrine Mucedorus by Shakespeare,1,train
"that is all. PORTIA. Brutus is wise, and, were he not in health, He would embrace the means to come by it. BRUTUS. Why,",THE TRAGEDY OF JULIUS CAESAR,0,train
"e will do with it Heaven knows, not I; I nothing but to please his fantasy. Re-enter Iago.",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"rs, a copyright or other intellectual property infringement, a defective or damaged disk or other etext medium, a computer virus",The Two Noble Kinsmen by Shakespeare,1,train
"Exeunt SCENE II. Milan. Outside the DUKE'S palace, under SILVIA'S window Enter PROTEUS PROTEUS. Already have I been fal",THE TWO GENTLEMEN OF VERONA,0,train
"thers spurning at the ceremonies That are of ancient custom in the church. Amongst the which, Lord Cobham is a chief: What incon",Sir John Oldcastle by Shakespeare,1,train
"kept a Hawke, and well have holloa'd To a deepe crie of Dogges; I dare not praise My feat in horsemanship, yet they that knew me",The Two Noble Kinsmen by Shakespeare,1,train
"ll of sin. Enter Mother. Mother. What, are you busy, ho? Need you my help? Jul. No, madam; we ha",THE TRAGEDY OF ROMEO AND JULIET,0,train
"and fishers of Kent; For Strumbo the cobbler, the fine merry cobbler of Cathnes town: At this same stour, at this very ho",Locrine Mucedorus by Shakespeare,1,train
an eye she has! Methinks it sounds a parley to provocation. CASSIO. An inviting eye; and yet methinks right modest. IAGO,THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
fear thou shouldst lose thy tongue. PANTHINO. Where should I lose my tongue? LAUNCE. In thy tale. PANTHINO. In thy tail!,THE TWO GENTLEMEN OF VERONA,0,train
"ause we know, on Valentine's report, You are already Love's firm votary And cannot soon revolt and change your mind.",THE TWO GENTLEMEN OF VERONA,0,train
"usurps my body. Osw. Madam, here comes my lord. Exit. Enter Albany. G",THE TRAGEDY OF KING LEAR,0,train
"it, And, in strong proof of chastity well arm'd, From Love's weak childish bow she lives unharm'd. She will not stay",THE TRAGEDY OF ROMEO AND JULIET,0,train
you both. [Exit.] ACT IV. SCENE I. Chester. Before the Citizen's House. [Enter the Citizen of Ches,Fair Em by Shakespeare,1,train
"if that love deserve To have regard, being honourable love, Not base affects of loose lascivious love, Whom yout",Fair Em by Shakespeare,1,train
"go out of the realm.--I know tis some-where above the earth. CAPTAIN. Aye, nigher the earth then thou wotst on. SIR GODFREY. F",The Puritaine Widdow by Shakespeare,1,train
"constable's own word! If thou art Dun, we'll draw thee from the mire Of this sir-reverence love, wherein thou stick'st",THE TRAGEDY OF ROMEO AND JULIET,0,train
"harpenes not a smile; Yet these that we count errours may become him: Narcissus was a sad Boy, but a heavenly:-- Oh who can find",The Two Noble Kinsmen by Shakespeare,1,train
"ther. HUSBAND. My eldest beggar! thou shalt not live to ask an usurer bread, to cry at a great mans gate, or follow, good your",A Yorkshire Tragedy by Shakespeare,1,train
"nd by title, and includes information about how to get involved with Project Gutenberg. You could also download our past Newsle",Sir John Oldcastle by Shakespeare,1,train
trary? VALENTINE. Your folly. THURIO. And how quote you my folly? VALENTINE. I quote it in your jerkin. THURIO. My jerki,THE TWO GENTLEMEN OF VERONA,0,train
". Madam, it will not lie where it concerns, Unless it have a false interpreter. JULIA. Some love of yours hath writ to you",THE TWO GENTLEMEN OF VERONA,0,train
"THELLO. With all my heart, sir. LODOVICO. The Duke and Senators of Venice greet you.",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"Enter Juliet. Par. Happily met, my lady and my wife! Jul. That may be, sir, when I may be a wife. Par. That may be mus",THE TRAGEDY OF ROMEO AND JULIET,0,train
"ue the day That ere thou camest unto Cathnesia. [Exeunt.] ACT II. SCENE IV. The camp of Humber. [Enter Humber, Hubba, Truss",Locrine Mucedorus by Shakespeare,1,train
"ith haughty front My fleeting hosts, and lifts his lofty face Against us all that now do fear his force, Like as we see the wrat",Locrine Mucedorus by Shakespeare,1,train
"ll the year after. CAPTAIN. Sir, I must crave your patience, to bestow this day upon me, that I may furnish my self strongly.",The Puritaine Widdow by Shakespeare,1,train
"both. How like you this? AMADINE. I like it very well. MUCEDORUS. Now, if you please, you may appoint the time. AMADINE. Ful",Locrine Mucedorus by Shakespeare,1,train
", sir, are you come? Is it your will? Speak, sir!- Prepare my horses. Ingratitude, thou marble-hearted fiend, Mor",THE TRAGEDY OF KING LEAR,0,train
"e beggery. Are these the vertues that his you did promise? Dice, and voluptuous meetings, midnight Revels, Taking his bed with s",A Yorkshire Tragedy by Shakespeare,1,train
"tch not that rogue Tom barber, that makes me look thus like a Brownist, hang me! I'll be worse to the nitticall knave than ten",Sir Thomas More by Shakespeare,1,train
"to be turned off, and 'twere a ladder, so it be in my humor, or the Fates beckon to me. Nay, pray, sir, if the Destinies spin m",Sir Thomas More by Shakespeare,1,train
"my goods, my jewels, my wealth, my purse. None walks within xl. miles of London, but a plies thee as truly as the parish does",Sir John Oldcastle by Shakespeare,1,train
of the money (if any) you paid for this etext by sending a request within 30 days of receiving it to the person you got it from.,Sir Thomas More by Shakespeare,1,train
"say he lies anywhere. DESDEMONA. Why, man? CLOWN. He's a soldier; and for one to say a soldier lies, is stabbing. DES",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"am able to stand; and 'tis known I am a pretty piece of flesh. Greg. 'Tis well thou art not fish; if thou hadst, thou had",THE TRAGEDY OF ROMEO AND JULIET,0,train
"view our Tragedy May mourn our case with mournful plaudities. [Let her offer to kill her self.] Ay me, my virgin's hands are t",Locrine Mucedorus by Shakespeare,1,train
"lookt for stay? MOUNTNEY. Lord Valingford, I tell thee as a friend, Love is the cause why I have stayed behind.",Fair Em by Shakespeare,1,train
"Scholar be a Gentleman,--when a Gentleman will not be a Scholar? look upon your wealthy Citizen's sons, whether they be Scholars",The Puritaine Widdow by Shakespeare,1,train
"pkins. 1. Serv. Where's Potpan, that he helps not to take away? He shift a trencher! he scrape a trencher! 2. Serv. Whe",THE TRAGEDY OF ROMEO AND JULIET,0,train
"e a God, becomes a Devil. COREB. Come, Fabell, hast thou done? FABELL. Yes, yes; come hither. COREB. Fabell, I cannot. FABEL",The Merry Devill of Edmonton by Shakespeare,1,train
"n, mighty prince? your grace mistakes. I hope it is but in the way of mirth. KING. Thy neck shall feel it is in earnest shortly",Sir John Oldcastle by Shakespeare,1,train
"th them? MORE. Why, how now, wife! They are but come to visit their old friend. LADY MORE. Oh, God, I fear, I fear! MORE. Wha",Sir Thomas More by Shakespeare,1,train
"s from him. EMILIA. Look, where he comes. DESDEMONA. I will not leave him now till Cassio Be ca",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"rising, Together with the travel we have had, Make me that I could gladly take a nap, Were I persuaded we might be secure. LAD",Sir John Oldcastle by Shakespeare,1,train
"s I. SILVIA. How tall was she? JULIA. About my stature; for at Pentecost, When all our pageants of delight were play'd,",THE TWO GENTLEMEN OF VERONA,0,train
"vant feed. I will tomorrow, And betimes I will, to the weird sisters. More shall they speak; for now I am bent to know,",THE TRAGEDY OF MACBETH,0,train
atement. [3] Pay a trademark license fee to the Foundation of 20% of the gross profits you derive calculated using the me,The Merry Devill of Edmonton by Shakespeare,1,train
"should be used so, very meet. How have I been behaved, that he might stick The small'st opinion on my least misuse?",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"I. Saint Martins-le-Grand. [Enter Lincoln, two Bettses, Williamson, Sherwin, and other, armed; Doll in a shirt of mail, a head",Sir Thomas More by Shakespeare,1,train
"Bring 'em in Quickly, By any meanes; I long to see 'em.-- Your two contending Lovers are return'd, And with them their faire Kn",The Two Noble Kinsmen by Shakespeare,1,train
"s of day. CASCA. You shall confess that you are both deceived. Here, as I point my sword, the sun arises, Which is a g",THE TRAGEDY OF JULIUS CAESAR,0,train
"nd to my Lord the king shall I recount Your graces courteous entertainment, That for his sake vouchsafe to honor me,",Fair Em by Shakespeare,1,train
"ave a good plain Satin suit, that I had of a young Reveller t'other night: for words pass not regarded now a days, unless they c",The Puritaine Widdow by Shakespeare,1,train
"Exeunt Duke, Senators, and Officers. OTHELLO. My life upon her faith! Honest Iago, My Desdemona must I le",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"not, but be quiet still. Do ye arrest me, Master Shrieve, for treason? BISHOP. Yea, of high treason, traitor, heretic. COBHAM.",Sir John Oldcastle by Shakespeare,1,train
"th strain'd pride To come between our sentence and our power,- Which nor our nature nor our place can bear,- Our",THE TRAGEDY OF KING LEAR,0,train
"n my soule, a proper man. EMILIA. He is so. PERITHOUS. How doe you like him, Ladie? HIPPOLITA. I admire him; I have not se",The Two Noble Kinsmen by Shakespeare,1,train
"d by and by out breasted, that the sence Could not be judge betweene 'em: So it far'd Good space betweene these kinesmen; till h",The Two Noble Kinsmen by Shakespeare,1,train
"Or he that makes his generation messes To gorge his appetite, shall to my bosom Be as well neighbour'd, pitied, and",THE TRAGEDY OF KING LEAR,0,train
"Who's there? CASCA. A Roman. CASSIUS. Casca, by your voice. CASCA. Your ear is good. Cassius, what night is this! CASSI",THE TRAGEDY OF JULIUS CAESAR,0,train
"e, And let them be recall'd from their exile: They are reformed, civil, full of good, And fit for great employment,",THE TWO GENTLEMEN OF VERONA,0,train
"that my Lord Chancellor should refuse The duty that the law of God bequeaths Unto the king. SHREWSBURY. Come, let us in. No do",Sir Thomas More by Shakespeare,1,train
"t in position Distinctly speak of her; though I may fear, Her will, recoiling to her better judgement, May fall to m",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"jointly in my power, Preeminence, and all the large effects That troop with majesty. Ourself, by monthly course,",THE TRAGEDY OF KING LEAR,0,train
"thou art a foolish fellow: If Lifter be convicted by the law, As I see not how the jury can acquit him, I'll stand too 't thou a",Sir Thomas More by Shakespeare,1,train
"ute it in the United States without permission and without paying copyright royalties. Special rules, set forth below, apply if",Sir Thomas More by Shakespeare,1,train
". Art thou a man? Thy form cries out thou art; Thy tears are womanish, thy wild acts denote The unreasonable fury of",THE TRAGEDY OF ROMEO AND JULIET,0,train
"Nature unjust, in utterance of thy art, To grace a peasant with a Princes fame! Peasant am I, so to misterm my l",Fair Em by Shakespeare,1,train
"ees, and [2] YOU HAVE NO REMEDIES FOR NEGLIGENCE OR UNDER STRICT LIABILITY, OR FOR BREACH OF WARRANTY OR CONTRACT, INCLUDING BUT",The Merry Devill of Edmonton by Shakespeare,1,train
"ing of horse. Who wast came by? LENNOX. 'Tis two or three, my lord, that bring you word Macduff is fled to England. MACB",THE TRAGEDY OF MACBETH,0,train
"come to quiet harbor, The further still he finds himself from land. Man, striving still to find the depth of evil, Seeking to b",The Merry Devill of Edmonton by Shakespeare,1,train
"our fair daughter, At this odd-even and dull watch o' the night, Transported with no worse nor better guard But with",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"garland in her hand, and putting it on Creon's daughter's head, setteth it on fire, and then, killing Jason and her, departeth.]",Locrine Mucedorus by Shakespeare,1,train
"ildren leave obedience to their parents, When there's no fear of God, no care, no duty. Well, well, nay, nay, it shall not do, i",The Merry Devill of Edmonton by Shakespeare,1,train
"FF. Go back, and tell his worship we are ready. SECOND SHERIFF. Go bid the officers make clear the way, There may be passage fo",Sir Thomas More by Shakespeare,1,train
"ce down with murmuring streams, And water all the ground with crystal waves. The gentle blasts of Eurus, modest wind, Moving the",Locrine Mucedorus by Shakespeare,1,train
"PTAIN. Plague of all fools still!--Indeed, Knight, I have not used it a good while, and therefore twill strain me so much the mo",The Puritaine Widdow by Shakespeare,1,train
"Kind gentlemen, your pains Are register'd where every day I turn The leaf to read them. Let us toward the King. Thin",THE TRAGEDY OF MACBETH,0,train
"s only More. Contented with one style, I'll live at rest: They that have many names are not still best. I have resigned mine off",Sir Thomas More by Shakespeare,1,train
in my cell there would she kill herself. Then gave I her (so tutored by my art) A sleeping potion; which so took effect,THE TRAGEDY OF ROMEO AND JULIET,0,train
"e I you, he never should be mine. JULIA. What think'st thou of the rich Mercatio? LUCETTA. Well of his wealth; but of himsel",THE TWO GENTLEMEN OF VERONA,0,train
Edm. The Duke be here to-night? The better! best! This weaves itself perforce into my business. My father hath set g,THE TRAGEDY OF KING LEAR,0,train
"rtune in this choice. VALINGFORD. Content, say I: and what so ere befall, Shake hands, my Lord, and fortune thr",Fair Em by Shakespeare,1,train
", And talk to you sometimes? Dwell I but in the suburbs Of your good pleasure? If it be no more, Portia is Brutus' h",THE TRAGEDY OF JULIUS CAESAR,0,train
"mes give him entertainment: A happier Planet never reigned than that, Which governs at this hour. [Sound. Enter the King of Va",Locrine Mucedorus by Shakespeare,1,train
I humbly bid farewell unto my liege. [Exit.] KING. Farewell.--What's the news by Huntington? HUNTINGTON. Sir Roger Acton and,Sir John Oldcastle by Shakespeare,1,train
s fittest. Cor. How does my royal lord? How fares your Majesty? Lear. You do me wrong to take me out o' th' grave. Thou,THE TRAGEDY OF KING LEAR,0,train
"r two or three rosaries in pieces, and strew the leaves about the Chamber. [Thunders.] Oh, the devil already. [Runs in.] PYE",The Puritaine Widdow by Shakespeare,1,train
"rotham and Doll.] DOLL. By my troth, thou art as jealous a man as lives. PRIEST. Canst thou blame me, Doll? thou art my lands,",Sir John Oldcastle by Shakespeare,1,train
"o- cessing or hypertext software, but only so long as *EITHER*: [*] The etext, when displayed, is clearly reada",Sir John Oldcastle by Shakespeare,1,train
"ce. But he, as loving his own pride and purposes, Evades them, with a bumbast circumstance Horribly stuff'd with epi",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"u further off; Bid me farewell, and let me hear thee going. Edg. Now fare ye well, good sir. Glou. With all my heart.",THE TRAGEDY OF KING LEAR,0,train
"nothing was too hot, nor too dear for me, I could not speak of that one thing, that I had not: beside I had keys of all, kept",The Puritaine Widdow by Shakespeare,1,train
"s are tax-deductible to the maximum extent permitted by law. As fund-raising requirements for other states are met, additions t",The Merry Devill of Edmonton by Shakespeare,1,train
"devise. Why may not this be fained subteltie, by Mountneys invention, to the intent that I seeing such occasion shou",Fair Em by Shakespeare,1,train
"ty (Noting your wisdom and deserving merit) To put this staff of honor in your hand, For he hath chose you of his Privy Council.",Sir Thomas More by Shakespeare,1,train
w? is the shepherd run away with the king's daughter? or is the king's daughter run away with the shepherd? SEGASTO. I cannot t,Locrine Mucedorus by Shakespeare,1,train
"outhful Valentine, Attends the Emperor in his royal court. ANTONIO. I know it well. PANTHINO. 'Twere good, I think, your",THE TWO GENTLEMEN OF VERONA,0,train
"ll relate all to him. [Exeunt.] SCENE IV. A street; a church appearing. [Enter the two Bridegrooms, Captain and Scholar; af",The Puritaine Widdow by Shakespeare,1,train
"r, a drinker, a bencher, a wencher! I can say a mass, and kiss a lass! Faith, I have a parsonage, and because I would not be a",Sir John Oldcastle by Shakespeare,1,train
"nt this damned villain; But that, belike, Iago in the interim Came in and satisfied him. OTHELLO.",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"o cost and with almost no restrictions whatsoever. You may copy it, give it away or re-use it under the terms of the Project Gu",Fair Em by Shakespeare,1,train
"To prove upon thy heart, whereto I speak, Thou liest. Edm. In wisdom I should ask thy name; But since thy outsi",THE TRAGEDY OF KING LEAR,0,train
"will not think me so forward as your self shall prove fortunate. BLAUNCH. As how? MARIANA. Madam, as",Fair Em by Shakespeare,1,train
"of Spleen and envy at their so sudden advancements, revealed all their plot in anger. PYE. Base Soldier, to reveal us/ WIDOW.",The Puritaine Widdow by Shakespeare,1,train
else would soar above the view of men And keep us all in servile fearfulness. Exeunt. SCENE II. A public p,THE TRAGEDY OF JULIUS CAESAR,0,train
"r holy Altar With sacred act advances! But one Rose: If well inspird, this Battaile shal confound Both these brave Knights, and",The Two Noble Kinsmen by Shakespeare,1,train
"rom Sardis, on our former ensign Two mighty eagles fell, and there they perch'd, Gorging and feeding from our soldiers'",THE TRAGEDY OF JULIUS CAESAR,0,train
nd men whose heads Do grow beneath their shoulders. This to hear Would Desdemona seriously incline; But still the ho,THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"to, sir: away, post you to the king, Whose heart is fraught with careful doubts, Glad him up and tell him these good news, And",Locrine Mucedorus by Shakespeare,1,train
"isposd, they show Great, and fine art in nature: he's white hair'd, Not wanton white, but such a manly colour Next to an aborne;",The Two Noble Kinsmen by Shakespeare,1,train
"rt and how to rouse the roe, If thou wilt live to love and honour me. AMADINE. [Aside.] You may, for who but you? [Enter Muce",Locrine Mucedorus by Shakespeare,1,train
"heaven's sake, help me! IAGO. What's the matter? GRATIANO. This is Othello's ancient,",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"t thou been, sister? SECOND WITCH. Killing swine. THIRD WITCH. Sister, where thou? FIRST WITCH. A sailor's wife had chestn",THE TRAGEDY OF MACBETH,0,train
"ick. Would I were assur'd Of my condition! Cor. O, look upon me, sir, And hold your hands in benediction o'er me.",THE TRAGEDY OF KING LEAR,0,train
"hen she said 'Tybalt's dead,' Thy father, or thy mother, nay, or both, Which modern lamentation might have mov'd? Bu",THE TRAGEDY OF ROMEO AND JULIET,0,train
"hen Lear is mad. What wouldst thou do, old man? Think'st thou that duty shall have dread to speak When power to flatte",THE TRAGEDY OF KING LEAR,0,train
"it Banquo. Let every man be master of his time Till seven at night; to make society The sweeter welcome, we will kee",THE TRAGEDY OF MACBETH,0,train
"s soon moved to be moody, and as soon moody to be moved. Ben. And what to? Mer. Nay, an there were two such, we should h",THE TRAGEDY OF ROMEO AND JULIET,0,train
"sy hums Hath rung night's yawning peal, there shall be done A deed of dreadful note. LADY MACBETH. What's to be done?",THE TRAGEDY OF MACBETH,0,train
"the wils of men to vanity, I see through now, and am sufficient To tell the world, tis but a gaudy shaddow, That old Time, as h",The Two Noble Kinsmen by Shakespeare,1,train
"s and Cawdor, a general in the King's army LADY MACBETH, his wife MACDUFF, Thane of Fife, a nobleman of Scotland LADY MACD",THE TRAGEDY OF MACBETH,0,train
"We would spend it in some words upon that business, If you would grant the time. BANQUO. At your kind'st leisure. MAC",THE TRAGEDY OF MACBETH,0,train
is ring to my true knight And bid him come to take his last farewell.,THE TRAGEDY OF ROMEO AND JULIET,0,train
d away he shall again. Sound a sennet. The King is coming. Enter on,THE TRAGEDY OF KING LEAR,0,train
"hree lovely boys You have been father to. HUSBAND. Puh! Bastards, bastards, bastards; begot in tricks, begot in tricks. WIFE.",A Yorkshire Tragedy by Shakespeare,1,train
f his chamber. SIR JOHN. I am glad thou art no worse; thou mayest the better spare thy money: & thinkst thou thou mightst get,Sir John Oldcastle by Shakespeare,1,train
", master, there's a worse matter in't. If it be as I heard say, we go to fight against all the learned Bishops, that should giv",Sir John Oldcastle by Shakespeare,1,train
"nd Donations* Information on contacting Project Gutenberg to get Etexts, and further information is included below. We need yo",The Two Noble Kinsmen by Shakespeare,1,train
"er both, Harry the first, as plainly doth appear, Are false intruders and usurp the Crown. For when young Richard was at Pomfret",Sir John Oldcastle by Shakespeare,1,train
"nstruments been in Naples, that they speak i' the nose thus? FIRST MUSICIAN. How, sir, how? CLOWN. Are these, I pray you",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
Exeunt. Scene V. Gloucester's Castle. Enter Regan and [Oswald the] St,THE TRAGEDY OF KING LEAR,0,train
"y and leaves his bottle of Hay behind him.] ACT I. SCENE III. The same. [Enter Segasto running and Amadine after him, being",Locrine Mucedorus by Shakespeare,1,train
"Cosen, Dar'st thou breake first? ARCITE. You are wide. PALAMON. By heaven and earth, ther's nothing in thee honest. ARCITE.",The Two Noble Kinsmen by Shakespeare,1,train
"ve it. SERGEANT. Doubtful it stood, As two spent swimmers that do cling together And choke their art. The merciless Ma",THE TRAGEDY OF MACBETH,0,train
"to my chamber, ho! Afore me, It is so very very late That we may call it early by-and-by. Good night.",THE TRAGEDY OF ROMEO AND JULIET,0,train
"With my two daughters' dowers digest this third; Let pride, which she calls plainness, marry her. I do invest you",THE TRAGEDY OF KING LEAR,0,train
"ant to your ladyship. SILVIA. Too low a mistress for so high a servant. PROTEUS. Not so, sweet lady; but too mean a servant",THE TWO GENTLEMEN OF VERONA,0,train
omplete Works Copyright laws are changing all over the world. Be sure to check the copyright laws for your country before distr,The Puritaine Widdow by Shakespeare,1,train
"me to bestow, And her I mean to dedicate to God. MOUNTCHENSEY. You do, sir? CLARE. Sir, sir, I do, she is mine own. MOUNTCHEN",The Merry Devill of Edmonton by Shakespeare,1,train
"rs in England had been bottled up, I do not think all would have filled a three-half-penny Bottle. Alas, a small matter bucks a",The Puritaine Widdow by Shakespeare,1,train
"his heresy. Beside, two letters brought me out of Wales, Wherein my Lord Hereford writes to me, What tumult and sedition was beg",Sir John Oldcastle by Shakespeare,1,train
e not the altitude Which thou hast perpendicularly fell. Thy life is a miracle. Speak yet again. Glou. But have I fa,THE TRAGEDY OF KING LEAR,0,train
"erity, And there's no way but flight, or speedy death; Fly, noble Albanact, and save thy self. [Exit Thrasimachus. Sound the a",Locrine Mucedorus by Shakespeare,1,train
"JULIA. Nay, would I were so ang'red with the same! O hateful hands, to tear such loving words! Injurious wasps, to fe",THE TWO GENTLEMEN OF VERONA,0,train
"d bodies. I will apprehend him. Stop thy unhallowed toil, vile Montague! Can vengeance be pursu'd further than death?",THE TRAGEDY OF ROMEO AND JULIET,0,train
the punishments that shall follow you in this world would with horror kill the Ear should hear 'em related. WIDDOW. Marry? why,The Puritaine Widdow by Shakespeare,1,train
"opies of this etext electronically, or by disk, book or any other medium if you either delete this ""Small Print!"" and all other",Locrine Mucedorus by Shakespeare,1,train
"t in the versal world. Doth not rosemary and Romeo begin both with a letter? Rom. Ay, nurse; what of that? Both with a",THE TRAGEDY OF ROMEO AND JULIET,0,train
"and keeping of a wamentation, as who should say, the Mill would go with your wamenting. MILLER. How now, T",Fair Em by Shakespeare,1,train
"means your Grace? Enter Goneril. Lear. Who stock'd my servant? Regan, I have good hope Tho",THE TRAGEDY OF KING LEAR,0,train
t further opportunities to fix the problem. 1.F.4. Except for the limited right of replacement or refund set forth in paragrap,Fair Em by Shakespeare,1,train
"ANTONY. Now let it work. Mischief, thou art afoot, Take thou what course thou wilt. Enter a Servant",THE TRAGEDY OF JULIUS CAESAR,0,train
"Lies on the ground. But what means this? TROTTER. Ah, mark the device-- For thee, my love, Full",Fair Em by Shakespeare,1,train
"self, sir, what a thing it were To cause a recluse to remove her vow: A maimed, contrite, and repentant soul, Ever mortified wi",The Merry Devill of Edmonton by Shakespeare,1,train
"ill edifie. Ladies, sit downe, wee'l stay it. SCHOOLMASTER. Thou, doughtie Duke, all haile: all haile, sweet Ladies. THESEUS.",The Two Noble Kinsmen by Shakespeare,1,train
"s! Sir Roger Acton, I am but a Dunstable man, a plain brewer, ye know: will lusty Cavaliering captains, gentlemen, come at my",Sir John Oldcastle by Shakespeare,1,train
"g here as he is abroad. [Exeunt.] SCENE II. More's House. [Enter Butler, Porter, and Horsekeeper several ways.] BUTLER. Ro",Sir Thomas More by Shakespeare,1,train
"are here at peace. MORE. Then peace, good wife. LADY MORE. For, keeping still in compass, a strange point In times new naviga",Sir Thomas More by Shakespeare,1,train
"ve. [Enter Clare and Jerningham.] CLARE. Be not afraid, man, I heard Brian's tongue, That's certain. JERNINGHAM. Call softly",The Merry Devill of Edmonton by Shakespeare,1,train
"oods. MUCEDORUS. And why not yours? me thinks he loves you well. AMADINE. I like him not, his love to me is nothing worth. MU",Locrine Mucedorus by Shakespeare,1,train
"ight And tempt the rheumy and unpurged air To add unto his sickness? No, my Brutus, You have some sick offense withi",THE TRAGEDY OF JULIUS CAESAR,0,train
"e: That being near me, you may comfort me. One solace find I settled in my soul, That I am free from treason's very thought: Onl",Sir John Oldcastle by Shakespeare,1,train
s. Please feel free to ask to check the status of your state. In answer to various questions we have received on this: We are,A Yorkshire Tragedy by Shakespeare,1,train
"y peers, And drove thin host unto confusion, That thou mayest suffer penance for thy fault, And die for murdering valiant Albana",Locrine Mucedorus by Shakespeare,1,train
"Roderigo are borne off. Stay you, good gentlemen. Look you pale, mistress? Do you perceive the gastness of her eye?",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"ion, then the total should reach over 200 billion Etexts given away this year. The Goal of Project Gutenberg is to Give Away On",Locrine Mucedorus by Shakespeare,1,train
"morning to our Break-fast so finely, and ne'er knock our heels to the ground a whole day for em. RAVEN. Aye, marry, sir, I'd b",The Puritaine Widdow by Shakespeare,1,train
"ts. EMILIA. Halfe sights saw That Arcite was no babe; god's lyd, his richnes And costlines of spirit look't through him, it co",The Two Noble Kinsmen by Shakespeare,1,train
"these accidents. LOCRINE. Not aged Priam, King of stately Troy, Grand Emperor of barbarous Asia, When he beheld his noble minde",Locrine Mucedorus by Shakespeare,1,train
"s, Her father and her country and her friends, To be call'd whore? Would it not make one weep? DESDEMONA. It is my wre",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"ling Incense To those above us: Let no due be wanting; [Florish of Cornets.] They have a noble worke in hand, will honour The v",The Two Noble Kinsmen by Shakespeare,1,train
"r heart! Sweet life, give leave to my distracted soul, To wake a little from this swoon of joy. By what means camst thou to assu",The Merry Devill of Edmonton by Shakespeare,1,train
